ReZ,ImZ
-0.04210620969014683,0.7119670425895414
-0.12544466636572205,0.7940221936940927
-0.0630224252999261,0.6842797662520609
0.0018522713980486175,0.6706010601460244
0.007791873996892816,0.7245312332993652
-0.08215519778710623,0.7173465641479145
0.04274885350181582,0.7374796364526501
-0.073109559040226,0.6393700690658644
-0.10380025039072552,0.6491733474748952
-0.08575336433403369,0.7455562076826816
-0.03119045436190601,0.716914198996903
0.06387645762941543,0.6593063529781064
-0.022178737723273906,0.7414161771169409
-0.10894063825979988,0.6852558778895387
0.047773235397274454,0.748074866924707
-0.03403239878646119,0.6910353037587029
-0.1940956066501952,0.6737134225205292
-0.000262453910822906,0.6742459739344014
-0.017084969656327102,0.7188994107225817
-0.004005239520326512,0.6948624609553294
0.061876364719240365,0.7399360099147831
0.061316573549591136,0.767686083954275
-0.06576057383276336,0.7136833123349289
0.14943651426269416,0.6665901559647033
0.05324654355387605,0.5879171963447469
0.002137495457807302,0.587520179046308
-0.07411526227550465,0.7157007825979997
-0.12622612621297102,0.6833876061543404
0.04081862763669346,0.6954459076864749
0.1505094500382979,0.679546623364776
0.026372336861762498,0.7019102662761825
0.02762025002650752,0.6907401004703333
-0.01251093431305747,0.6940963804270605
0.06986206412790133,0.7117131185540909
0.04237955199905093,0.599310870174083
-0.060344071664451604,0.6233436327197561
0.04441353944522902,0.7750919857176171
-0.055476839303349026,0.6902625693556147
0.10630139665648208,0.643653505565827
0.12326307794227075,0.7588779732408869
-0.11207137618279045,0.7005193519154226
-0.05908823497398449,0.7676613899592989
-0.07992754357890774,0.7121972225014748
0.004513548970221767,0.6980283348739587
-0.09477772195796627,0.6829180251541946
-0.007345099437388423,0.7194084477362431
0.10483036869284997,0.7249213088334799
-0.006393248111696628,0.6366557120613109
0.009517205730349004,0.6920711481741824
0.04042417555795736,0.6841532397985095
0.06304053909461108,0.7377132182316035
0.07503916378111221,0.7473153638172305
-0.02529310117143281,0.7321060018105187
0.0847189348872279,0.6316476927164075
-0.025974158934875674,0.6667048670644597
0.05481556265247026,0.7100485234267712
-0.012670787265438,0.6977864145239072
0.06560235975587339,0.727581242787162
-0.09706481892354896,0.7092587253969247
-0.0007639446019801627,0.6749811703852671
-0.0581589719716365,0.6735060559139361
-0.035015579162911654,0.7530204951107105
0.035303917954171586,0.7450355324676218
-0.08213153828076565,0.6979713965083963
-0.008195006595659356,0.7692116151225917
-0.11984357901655442,0.6209772512395427
-0.009124978724883673,0.6270511796197025
0.008426243197431071,0.7324929077132337
0.026740319855190153,0.7583672708193848
0.02528193255624622,0.8064429753722849
0.03704934515048423,0.7963627455878448
-0.05128422233929895,0.6664855299757461
-0.0598689209234608,0.6567825143445543
-0.014314903782483762,0.6073616600544945
-0.07156389219135473,0.6684903097060856
0.002274641382638602,0.6645118107109934
-0.026609056537310778,0.7507234208776191
0.03827940285010112,0.7354394809979832
-0.09879400891703657,0.6748182652980519
0.07998991836049621,0.6531728089792062
-0.03863554834797474,0.6524224645496108
0.02394078992989261,0.7124287491145244
0.14609672966426326,0.7593972363472883
0.09906477492057089,0.6632105259099144
-0.010399439509131483,0.622135945077511
0.018878385249657896,0.7264789196069155
-0.030986720468787303,0.6068540541457137
0.007370965337615387,0.6300263005222119
0.16036451477003774,0.7597548917078711
-0.0627450433842047,0.6222705940738881
0.0009785144125929596,0.7037206353633488
-0.10004707489305545,0.6730805318887084
0.04866960898487964,0.684801697889855
0.04693393044310189,0.6594951084082172
-0.06522082660323647,0.7038964675471037
-0.0019998503870650997,0.8132017383925935
0.0004723675881147943,0.6807216213540276
0.048751970099068835,0.7615772311602094
-0.015923033623609265,0.6633523262514466
-0.12118447287095888,0.6752233432510308
-0.07904363789354864,0.657863951464464
-0.054263271766767616,0.6060771534924259
-0.07192507886270597,0.8067325378375984
0.03060206035436666,0.7707740644276911
0.12360698645043329,0.6941081322611848
0.00739948199478691,0.7263457964042248
-0.03716146577210943,0.6368077460753337
-0.10169559362857172,0.6169093834579885
0.03234818974761795,0.7069779248579046
0.09805378081735186,0.7045158119297757
0.04181252986368522,0.6975319069265112
-0.07081996974163174,0.6306307229118738
-0.1375369833313847,0.695232558253147
-0.003269919075857823,0.7341144850826471
-0.03891760069472783,0.7901652114326482
0.04149310961098661,0.7317274981913937
-0.03571023967821098,0.7094591132691994
-0.06167345932760886,0.6762406033672884
-0.07571784668428137,0.695011228007578
0.024467080578731655,0.6854968984311968
-0.03560080352601505,0.6913429706680987
-0.02110418178986419,0.7197346176025675
0.022471694304673308,0.6747866093966672
-0.045522640891971514,0.7268483934861495
-0.03797347768591589,0.712733304434207
-0.05931140004251,0.7286808198402619
0.009751959475211763,0.6793487929499445
-0.045120297646774984,0.6996103675130129
-0.04275904932500176,0.706483460333403
-0.011434295754040813,0.6924564619774313
0.03344170982091396,0.7657653375571984
-0.04852751067593854,0.74097576630329
0.0006109853674675092,0.6938164695615149
0.002648150947794789,0.8102917547046113
0.09300333318138052,0.6642293460800737
-0.03262363679666899,0.7583041149649948
-0.013401030305493,0.6129587336544998
-0.11961174534013724,0.7546537983220719
-0.039700425895064166,0.7229521123192371
0.07969215490181367,0.7081243701829951
0.007294782158906082,0.6507187234191949
-0.07643241800216796,0.6320331834485464
-0.0021408571033921762,0.7101544684110391
0.017910270964458047,0.6992047967563371
0.050883812904230566,0.6239011866741224
0.013426302959145169,0.7436796426006701
-0.0058693822318867245,0.771325929436506
0.033432103080182254,0.7323648609943538
0.007965732421348822,0.7250321721758788
-0.050871488558934426,0.7138659330753054
-0.028634887865088644,0.6921041775498022
-0.025450673876843327,0.7272076908989915
0.045257342140163,0.6668524717967681
-0.036475344246187744,0.6986940379930282
0.07148741804851635,0.6647560566088309
0.04958253677070831,0.6301890362410483
0.06620752396741679,0.677700987964923
0.004170611880944555,0.7033986888788225
0.0818960174204573,0.6839055756687733
-0.06019450993462795,0.7491520938082351
-0.025520645493291902,0.7020113932365803
0.06532525365869185,0.6839306508366534
-0.13830762222805892,0.7017572352791609
-0.07917169330049481,0.6380193058528427
-0.09764590384228326,0.6885307320227144
-0.12265906624286259,0.6859626037936862
0.19081486025042182,0.7071661514791561
-0.03872642821491126,0.6907862035663913
-0.0323039140756024,0.6723578863904701
0.10218543299761682,0.6730718832922724
0.028313400062653135,0.7682393631869844
0.10200878451572681,0.6881789498017988
0.029158055511381537,0.7390916430097001
-0.03152023104254585,0.7013330151031287
-0.0045982000860183,0.7008945923950909
-0.13111102935959618,0.6350431162595331
0.04273512698218145,0.6899420283474093
0.04775015204597326,0.6759867081543942
0.09815389985595219,0.6678556516168088
0.013391531791495978,0.7236923791389885
-0.07925545081499562,0.6135813994687467
0.08568126178387914,0.7435424592269145
0.004137946154706529,0.741518982960326
0.013607754920763285,0.6816377077669558
0.0451372610924371,0.6762974683724706
0.009918992204954673,0.6988223506865894
-0.08869284206264412,0.6443001875489226
-0.044147212312649724,0.7285030885247069
0.05813347810633607,0.719959900685254
-0.051478197840001884,0.591993338669701
-0.002409791835706332,0.7587034851008904
0.02465772940317918,0.7158449972857738
0.010362037902937715,0.6028663923359521
0.07268477222331536,0.6913369357282431
-0.016416003792811787,0.7424584333230377
0.13967873564698066,0.7082685420262913
-0.0980786471617563,0.6744746854516461
0.06188970988769984,0.6905974022570921
-0.05217223920110451,0.6989891270622325
-0.09721099476439674,0.7378767543175704
-0.15413357713223907,0.7394662947721685
-0.00029361098941643043,0.6939559693291076
0.05766254803255697,0.6891808269600037
-0.017850486888599606,0.7075950817889057
-0.022085422685792527,0.707679404000777
-0.06668478316160081,0.6898001612654591
0.16606104134298355,0.6530102456030082
0.07855351986650204,0.6710317313631139
0.05257206421487555,0.6769886819871038
-0.016843691164167215,0.6082221964895578
-0.08878248273247258,0.6412613781323736
0.03290263207534048,0.7046722607373745
-0.035199532413661055,0.7275957162342187
-0.06277994531000841,0.6952723377047888
-0.047596556512052746,0.7082937737606986
-0.05430263530894102,0.7028237524166541
-0.003544534209285549,0.6300499144190099
-0.043588877635674,0.6626749628574716
-0.005841064861021927,0.7263627963405196
0.05790151943603704,0.7528544350039449
-0.02306806715697133,0.7098208965220527
-0.010380388236417973,0.6478557560664018
0.10575847965627308,0.7251769356388735
0.01603581617486447,0.7036363949210547
0.08662183357186624,0.6998106970550533
0.02233979943563443,0.6484365228523368
0.022756872348202548,0.6872779556513936
-0.06778898987869375,0.6823163632245156
0.02897459394027216,0.7428239411222818
-0.01599248613065095,0.713685138397869
-0.046486319830064377,0.6678490140210113
0.0694019335940233,0.6917609744185259
0.01268666057460198,0.6256780389396952
0.005628107521966519,0.6141873502891431
0.04035537498752561,0.7226250735323076
0.014090586322679066,0.6719655216870238
-0.12931023231814143,0.6601494419005054
0.029469671032443807,0.6522041815519972
0.14463525005127525,0.7363883699097101
0.03154457115996942,0.7421498547784806
-0.06456107602686907,0.7297690955133613
-0.10949551401042208,0.6545388601820086
0.008252130359067581,0.7640022907250491
-0.06155076639595509,0.7150835971378128
-0.09862589160459943,0.6834093194089894
0.046101900231924765,0.7875553799908617
-0.11211217512470097,0.6573769695309535
0.052844958106913906,0.6838480960889824
-0.03951080447330221,0.7933588604481986
0.02780243818540852,0.637716917391878
0.0114575881141297,0.7796847606066223
0.1431122707274592,0.6585571102562074
-0.019985189844300335,0.6542643636995458
-0.01902284799622332,0.740792117046051
0.04959964419134009,0.6880565262663408
0.015728478557465952,0.6297277833729121
-0.06416430055554379,0.7386559305510125
0.020941441966810567,0.6314337666926328
0.17638217212280358,0.6340651064603249
-0.05371274481258252,0.6683520745107165
0.018712082991138045,0.7116336339836389
-0.04267215305321739,0.7364829886269025
-0.0767405873577987,0.6794196850215112
-0.016179874527474727,0.661145148060837
-0.05988582957116821,0.7242311953199251
0.1041075186435726,0.7118237861680284
-0.0034687277365988327,0.7101615612526556
0.06530903282937657,0.6674849551211345
-0.03304060587314531,0.7548671312218324
-0.021583261964441935,0.5943381579358511
0.03537352577866795,0.6140844857264594
0.042009319954672955,0.710741106904918
0.0820913224219951,0.7151038051409574
0.06556465561179747,0.6754174322903691
0.133515838998849,0.6716034377665112
0.04765471271017008,0.5807220926312667
0.12051114552646877,0.7176062390609468
0.12302164316139111,0.7071218533202759
0.05791089535107771,0.7279073352519146
0.08138954444555727,0.7068831505856499
0.07532630432085823,0.7062901217931321
0.08651986419850191,0.6722565597992528
-0.05996259451395452,0.7411992861367078
0.11024571599118424,0.6560343505934382
0.04850099484070526,0.6892752262210953
0.09871976171689081,0.687817082952616
-0.04025116045584281,0.6824653741405464
-0.06381378670075016,0.7547984825392666
0.027910915452499754,0.6547721174993448
0.11713472503822622,0.6935939659587824
0.03444514875561151,0.7085136041502871
-0.05724269563565034,0.7256154787511557
-0.028854281138680576,0.7457163497508379
0.060495056037897774,0.7143832136855728
0.0327834321584258,0.7297773257624711
-0.014469358163666436,0.685570230005958
-0.04445996132544452,0.698518913926554
0.03244983752758478,0.7417537940170009
-0.084385805709301,0.7047726106710891
0.023261260329620184,0.6454643110214675
-0.08803714743269228,0.6673107878177301
-0.10170059326289084,0.6956193900928166
0.0780966681671088,0.7737625253348687
0.06001841852252429,0.6689189413226739
0.004694254072992052,0.6998586383006844
0.1482720473218302,0.7771864564769508
0.016078296822412144,0.5662593176984511
-0.04602497957674375,0.6585899926054298
0.03759869748144953,0.6703456447325212
-0.06434647503825322,0.7073008529159375
0.0412718582697978,0.6544213287620966
0.07718693890769526,0.684587770917442
-0.008877849452960579,0.7600903423522377
-0.027799082827815902,0.7057901924929336
-0.0792502879817412,0.6544728963347919
-0.029205197849142404,0.6674922226977811
0.14464223819262817,0.6971738588574462
0.016285238592320672,0.6566651679385525
0.05811563790370188,0.7721197229785612
-0.00016803277236947245,0.6578861019503853
0.02754512673804299,0.6528463580509217
0.07846986199421105,0.7038778833781281
-0.049235260692242336,0.762864586516391
0.04910005022135426,0.7255075632973532
-0.033281199666036806,0.7480634008785148
-0.05377523362807282,0.7249898684001834
0.0282901752552511,0.7338673293044857
-0.01651972041664497,0.7631986714358994
-0.04409550194477313,0.6931707763648816
-0.029689016940538278,0.7066047947375476
0.03223569937519909,0.7885403220875495
-0.0087717467417302,0.7443606574418281
-0.001974358413051675,0.700055950023289
0.03067146035395233,0.7221945367848552
0.10008434207542027,0.8062876102889942
0.051899945352747404,0.76183254752798
0.03176477610803986,0.7618137068778981
-0.0898754980117435,0.5692660994550293
0.0033243332249393576,0.7135811375971791
-0.14150450366639897,0.6914944776985954
-0.12770110840665064,0.626199664392622
0.11463597838335722,0.6375135787288875
-0.06933948886369604,0.560551146783726
0.09481866364600591,0.7311230237810157
-0.019011427960241,0.7753438731146717
0.09217956270151076,0.7006693285402299
0.07972133001247347,0.6168376075833826
-0.07508833555675126,0.7228498282864169
-0.0814396686684203,0.7146517299314259
-0.02607677773742444,0.6127885937391386
0.04731288128999665,0.68128123424823
0.01650613635862451,0.6676098072144615
-0.01751120788208879,0.6539118228300136
-0.029417469809981386,0.6544491977728341
0.11957110538089066,0.7313181458715337
-0.021059657457277697,0.7166127768554152
0.14287450064272378,0.6566687184924502
0.018272272189227102,0.6679089512089967
0.0871642724969532,0.6297704356212528
0.00302680421742961,0.7320700089180304
-0.16356266567658287,0.7082400368658137
0.00848546688374579,0.6304764269639789
-0.07115770788585257,0.6871434160214134
-0.017984079515760795,0.6963423160930292
-0.041907382248181996,0.7872667925630951
0.04996188341550349,0.7789038072300193
-6.117726671205949e-05,0.6682979922034246
0.03810204094466261,0.7569609641985685
0.031783220807407836,0.6935278426476414
0.05691730822867816,0.7223100661962728
0.009235215722937895,0.6955491289223116
-0.011191808784532298,0.7069950621462266
-0.014372658736046984,0.7441990293607581
0.03711697333234715,0.6685683004919
-0.038590065999108907,0.7253553316460195
0.008013027597619272,0.7278550860942361
-0.039565254494133395,0.6243349505249647
0.04467132937740295,0.713630905006297
-0.011028157473609856,0.669220773101471
-0.04300968602542098,0.6717594357409075
-0.08737882898440956,0.6379078710867424
0.1314173944399613,0.6824137118854617
-0.010227814348123879,0.7685866851726268
-0.02959486222042584,0.7497399935228101
0.0017694219339525544,0.655822019784079
-0.039448204714651325,0.6757378206347586
0.02286419759538389,0.7277968529367891
-0.023081392068070347,0.6631509049627209
0.04964496977715924,0.6479546413992401
0.042899357975323446,0.7202670490402117
0.1256614933798772,0.7855686495992844
-0.07494313047386497,0.6270883099163587
0.05018427592795144,0.6776333356705317
0.008098526398580178,0.6003257406880828
-0.08109245456078372,0.7296049918794193
-0.055381689701118855,0.7161934303872678
0.015581544824825204,0.6931036834443707
-0.04181525099709049,0.7524167336238256
0.0979530710984281,0.720561557500271
-0.19449941969115842,0.6559586313907343
0.158874975463893,0.6780579253102716
0.050090121948916065,0.6263215277389818
0.08089761451273869,0.7600059337808405
-0.16152151928957875,0.6700962169140172
0.0352135006011664,0.7080368622340177
0.19344946104140917,0.6235203633670553
0.049229298245143494,0.6671889417628272
-0.05849992800767208,0.6981969743016002
0.08251070926922356,0.7092366578384055
0.017940151163828032,0.6868018537099613
0.042204337408824386,0.7754530078521923
0.1231697660349989,0.6681632168694869
0.03352946686085908,0.7552322209622626
0.011219004089149184,0.694908128138252
-0.1564282482896736,0.6838361119313694
0.05816516681865501,0.670184503828706
-0.11446203298174773,0.6385032082410859
-0.027919054335426036,0.7298461261416014
0.035508989806340756,0.6823907875312354
-0.03923932115481757,0.60203950337767
-0.07411439378236429,0.779918792964049
-0.06412892897647401,0.7372161760022732
-0.07910838350869337,0.7159705047764608
-0.03666043379494431,0.6839751978075959
-0.09527103035256654,0.6541836997488875
-0.09722143863731317,0.6765365897890707
0.029261314054607704,0.7443500930681514
0.06382611339689118,0.6845689576089679
0.02910851154980426,0.7041156936668315
-0.14478395709001918,0.7022473753739777
0.04767098935969161,0.7292809431438738
0.002600465509373956,0.6812140171467906
0.03004857133310549,0.5593259208250919
0.07154686514343567,0.7428951721904886
0.10256232285082904,0.6865719690213934
0.05119674120844055,0.7645775736322565
0.004871341268028569,0.7447306057422017
-0.07410933276490525,0.7151630179838587
0.0967154415493362,0.6254637313025428
-0.006352001924897835,0.6872617036448446
0.018724553414535994,0.6915978704886387
-0.006131616617103014,0.6127771321386817
0.08554787569476555,0.764723509600126
0.023623906381981252,0.73494949299833
0.033201236827552334,0.7705257961416703
0.030684596182998604,0.6785829541044199
0.034240515744314755,0.7962643249278598
-0.11791250596793094,0.6183697635332199
-0.007949112067438804,0.7033197157468295
0.01566613080147219,0.6072149339300041
0.07801852505411602,0.632143663542394
0.11101606549521037,0.6512445352127879
0.013998517060808673,0.6062580245095924
0.019304430602456443,0.7926660471675745
-0.0458824726580107,0.68566243856584
-0.011894237600485219,0.6352415665680425
-0.03769217760013467,0.5991715103355576
-0.0405408814348184,0.6989886116014297
0.027921050853546084,0.7936470109906472
-0.012675265271538658,0.7169282053048526
-0.035297536415485956,0.6870683276039238
-0.07011088655630449,0.6874686772593931
-0.1411744034693178,0.6944894026144086
0.11523358307817114,0.8210494486865654
0.06482201032221183,0.7199344192434854
-0.16632268397318695,0.7294244407245432
-0.03163927724634187,0.6902023402386739
0.049324918554295404,0.6886052289713781
-0.11052718034853608,0.701612605593938
-0.14308319465768082,0.6995704152736437
0.009860843192931072,0.7792119700076354
0.03281028600912656,0.6800303348815225
-0.010659901314302937,0.7086038499825903
-0.01730042734000889,0.7442473721507656
0.19895684229180682,0.6975765779371907
0.03978771213490212,0.6989547818206193
-0.021685876509361282,0.6986763216099241
-0.024693740589529178,0.6922269804276824
0.060601900748937884,0.7079964529440583
-0.105165004650058,0.6294564157739462
-0.04564662547082626,0.7441121455333235
-0.02092220324832185,0.631145875268007
-0.07363409460775948,0.7284959920305994
-0.08592355563156327,0.6132347774656437
0.10749896639512177,0.6416469348407896
0.17561241910495468,0.7325195068232992
-0.067587312333807,0.6027265515121292
-0.021572270551395517,0.7305462310005785
-0.12672318988009032,0.7373944182633193
0.14099063825096275,0.7922591519580786
0.1763101015598303,0.6283982873016891
-0.11569233862243607,0.766661465336998
0.045066331702047546,0.7053491650229797
0.1487008492743318,0.5848851400789921
0.015066530015915056,0.6886092417993538
0.05155167354858201,0.7451726955480398
-0.10457309432847472,0.7349438170627078
-0.037892938282038754,0.6401085036800471
-0.09077174507749616,0.7498789896151861
-0.039970140248518915,0.6582024879748987
0.14431016395302465,0.6869247599928041
0.12332871419902461,0.6449485099608804
-0.08479167832846418,0.6501795311131839
-0.08811488744438455,0.6525865612031021
-0.06077555026135967,0.7614911327622572
0.0636898216570688,0.6860342848542867
-0.019150620492495146,0.7745564582380473
0.09141285294165313,0.6827314066765642
0.03894165445924036,0.655220381463494
-0.03816817922121326,0.7381794376949928
-0.09954894765700768,0.7017995525984895
0.08608304917154799,0.669239700985011
0.02653651469841664,0.7275797528964704
-0.044157640939411436,0.7291199126416823
-0.15958517561276653,0.6808982263234111
-0.02970982790609545,0.6305764729628507
0.04605952741840814,0.6491457380573531
0.08978576701451851,0.6647530126029824
0.01315697402577752,0.7101985148176077
0.0682262686907957,0.6119253715903427
-0.025752927101346038,0.7465038168601075
-0.10012321348229007,0.7122817013718745
-0.09595372769365311,0.6884887191712478
-0.031862701196740464,0.7790294980562222
-0.007569984115554998,0.7600392996183457
0.0047876956898756234,0.7042037713205713
-0.08991360982225235,0.6673956645628577
0.1335690143126064,0.7249332254643246
0.02254196474232384,0.6866451577585435
0.000666569707306738,0.6146805299058937
-0.03857502267528787,0.7024675785970648
0.05666406326633673,0.749501988804983
0.13411905135925356,0.6423325332417809
-0.042504473975159524,0.7099254429064088
0.08751149384357121,0.624965502535666
0.03749157455710047,0.7767481144415747
0.006096460812415085,0.7077290051198447
0.014455206950370104,0.6697501397268969
0.0312995866946247,0.7587210253464677
-0.037707127407396346,0.6622310009484483
-0.015738160690664443,0.6529285878522518
-0.06237270265033897,0.7767219969071203
0.015414592114451064,0.6267283977360565
0.014067732794399858,0.7069589714764407
-0.03337584109995261,0.7306089591298864
-0.04906734549828874,0.7242878502452155
0.009613028816678509,0.7408215701414222
-0.07224289484392242,0.7158950047263067
0.052905925221975084,0.6801193783443644
0.07175180456872084,0.6662025130007475
-0.035277273644793765,0.749342780523848
0.11434132224822463,0.7411276666326104
0.08130229531393753,0.644937156282674
0.07181436000043631,0.6079327168745214
-0.0725033855500798,0.7056098861317643
0.04230079881907128,0.6203693147006448
-0.007028340858235969,0.6957936656717105
-0.005156293894516745,0.6852834248125912
-0.08071727140344533,0.649185410220664
-0.08188335762158397,0.7086937249112099
0.09302281075784304,0.6175707219611355
0.049533116934962595,0.7087575342875628
-0.054701125732710826,0.7669924496126752
-0.006250469631721437,0.7408856676895137
-0.06042989799808028,0.6156564282662916
-0.08634815886035907,0.6323995335809741
0.13479026114902698,0.7407349214126525
0.02342246031278994,0.7576475137055992
0.04781639180703515,0.6283902715386815
0.08399424821784968,0.6314422814038598
0.0430533841295435,0.667905846808652
-0.0015594149460187185,0.7034774868404859
-0.14331517268351324,0.7157197534360418
-0.02247775753982101,0.7600022348755879
-0.04670328746058689,0.7601637909055544
0.059695022551392085,0.634330659882451
0.008683397092269056,0.6722460511501257
0.04117961262283837,0.6553571509181239
-0.012933837505574933,0.6060403265702683
-0.05541081683527307,0.6727771084870801
0.059808447323614115,0.6712386135123609
-0.03089810716909749,0.6980491602162964
0.05324865378728659,0.5902524059677943
-0.0427509427767605,0.7676379118938413
0.07637672249757196,0.6070076438329135
-0.00238403591110347,0.6137234776486653
0.010054977305794077,0.748864202917086
0.008487168422060255,0.6503762983178816
-0.0686752923608982,0.6502703713491387
-0.04532326018465869,0.6757401756232454
-0.04888062536149329,0.7521082451434167
0.03923652543650973,0.6661644898752129
0.013818857596869655,0.7554028333698487
-0.06759373816721384,0.6164773547852946
-0.07182452146723703,0.7685152869251419
-0.05512827380178174,0.6956828512531167
-0.06327947148293145,0.593418900697495
0.04976091349636044,0.7477667652779827
0.05602788716716965,0.717208563987975
0.09301685944918266,0.6480529338222584
-0.11134647102370956,0.7961551605941803
-0.0278321772278841,0.7146762794161204
-0.03824276275613661,0.7011303602758534
-0.19878630436698042,0.7017149204559274
-0.12577742151353016,0.7124923930911486
-0.016178154255856583,0.6673237319362022
-0.0899651798967645,0.6195157700130836
-0.004262780187889698,0.5995191083067961
-0.089396871194405,0.7020431745568114
0.10317196113152563,0.7901924885514461
-0.061370470060101406,0.7364658267219353
0.14924868614538025,0.7050377864083122
0.06424956275192095,0.6578019321483215
-0.04206655644751205,0.6526886514325556
0.05540845110106349,0.6925031348875995
0.09785704872483653,0.7254114088180419
-0.050022331270446495,0.7586817634565082
0.07934009969653279,0.724817192226568
0.00512112335269739,0.7329677832377111
0.04722747258476187,0.6691426660062576
0.20889304021178676,0.7738086707640646
-0.07644910567159913,0.7612252052998867
-0.06071039700228525,0.7287151530202967
-0.17639388413654544,0.6461498144653306
-0.029612085158112145,0.7930092932100085
0.05122925617707344,0.6006053004516626
0.06518513621232329,0.7290241431226043
0.10655828533019013,0.694566524480877
0.040877851691970196,0.7851103502108945
0.03525288144939165,0.7186809143202049
-0.03786369730273283,0.6999123874415283
-0.06852669665149697,0.7511117386649517
-0.05244900088906426,0.5947978017869723
-0.00573623880382465,0.7951251850077519
-0.023629137725616464,0.685338215635413
-0.032328094305721006,0.686388346451156
-0.1028841763896236,0.6256044126067367
0.048334918669812287,0.7720915950607795
0.08872773571528396,0.7809568323656111
0.12270081332805059,0.7203500146363019
0.053649182309315604,0.7646776806518362
-0.051296656927483926,0.7472398419545303
0.10047386707362144,0.644781121691706
0.025879613768004465,0.7640860088658457
-0.05499823427460905,0.6509355980984135
0.02543137423179255,0.7174178376942554
0.004618479294639759,0.659480990212687
-0.14119351043937212,0.7612139148924694
-0.13303823802893328,0.679477598535335
-0.02894902706258147,0.7521434713672164
0.04439588710713137,0.7008690158730478
0.057472037338430884,0.7003971369498206
0.0015228381684643244,0.743018941375818
-0.12352058794582607,0.6810262477729088
-0.1560192303592536,0.7462145162505032
-0.10089157126174678,0.6955886023457636
0.12286809361340671,0.6853863097375448
-0.024576442706449875,0.6997411161481709
0.04397552205429939,0.6097115880286836
-0.022060275455789428,0.7420825987709329
0.024218833821859104,0.7680544189312136
0.08332272967156226,0.6710268518635597
-0.04257677438347317,0.6926477603686271
-0.0426396844768681,0.7551139126235902
-0.10075868124336532,0.689570938969632
0.14001689980248563,0.6426663403401504
-0.03454523895909374,0.6168667248866794
-0.10270515243180739,0.7462063717371878
0.1610283973811085,0.6590257839532943
0.028111071697589723,0.6823569713043498
0.1461445634678346,0.72710221796296
-0.13574442241061702,0.7455858430917145
-0.08920197851834227,0.7047100020917351
-0.02286936073069949,0.6748786905496417
-0.0811329488896851,0.7493307228839776
0.026202331186344158,0.6588818828061106
-0.0980537419937094,0.5671144861536204
0.06872168798287637,0.6784381139929696
0.033857636396557006,0.7611082459105581
0.13239552510865618,0.7743381692632251
-0.0692944093344365,0.6671480085308527
0.04423017113151648,0.660709924469019
-0.06527676314057843,0.732081182142767
0.005755237435422781,0.672300104923548
0.05005559871990231,0.7928968570578434
0.13949425890935274,0.7050384705574805
-0.05894353178378667,0.6406260044967813
0.04146749860507003,0.7120646983302622
0.05344431060869778,0.7292744309406819
-0.04572387791369653,0.7247024901817369
-0.029428596884535904,0.6152254938897671
0.09470654170762498,0.7284271732209117
-0.013877773081028867,0.7049292893017214
-0.0658637209379841,0.7813604892754402
0.037785370338679465,0.6955231991228833
0.04436394637435113,0.7360368581075688
0.02222164398868484,0.7345883260401619
