step,S,plaq_Z,plaq_U,Pol_re,Pol_im,accU,accZ
1000,,0.20569020336011834,0.14541046444361108,1.0865810178727633,9.461507098629252e-15,0.77734375,0.3740234375
1010,,0.20282112006042843,0.1508618523295852,1.1657707755204905,1.9412775423624518e-14,0.787109375,0.3564453125
1020,,0.2028631225192057,0.15125722686413998,1.1141205479998402,1.6360773413132135e-14,0.7734375,0.3447265625
1030,,0.2042971496558081,0.151367153226758,1.1198752866120223,1.5665257719482684e-14,0.8203125,0.357421875
1040,,0.20441261795165752,0.15269677502146006,1.10936914526313,1.7319682472059783e-14,0.783203125,0.357421875
1050,,0.20390606764625666,0.15060749108408572,1.0201718299854687,1.8354350157789856e-14,0.830078125,0.3642578125
1060,,0.20384340124675837,0.14414785542525294,1.0917012463875926,2.349552843949887e-14,0.791015625,0.3212890625
1070,,0.2020529214292861,0.14648878408205981,1.0391212765016598,3.209037853155183e-14,0.810546875,0.337890625
1080,,0.20084878258955519,0.1503371055236184,1.096687196944534,2.2436046076546035e-14,0.771484375,0.341796875
1090,,0.2015901906589383,0.15147801977242217,1.0859042672269517,2.8402302211516517e-14,0.7578125,0.3583984375
1100,,0.20158739455265273,0.15167785526157854,1.0674979568361709,2.0209691125455675e-14,0.798828125,0.3359375
1110,,0.2017986490382435,0.14626649997556326,1.0423026518725704,2.7032466976689706e-14,0.7890625,0.357421875
1120,,0.2045369284320751,0.14652152259271595,1.0753707927434708,3.4856489981686944e-14,0.810546875,0.3544921875
1130,,0.20471987516686574,0.15032099656644377,1.047282216988013,1.7278821602684236e-14,0.7734375,0.3466796875
1140,,0.2024351219533905,0.14871950786424673,1.0488920929016627,2.3326609741025628e-14,0.77734375,0.3603515625
1150,,0.20164350625460592,0.15127229616373764,1.103838134687488,2.1005116049299666e-14,0.796875,0.3623046875
1160,,0.20361097774611436,0.14968138021774655,1.1020696199051765,1.698874331143574e-14,0.7734375,0.3798828125
1170,,0.20240473257158006,0.14828632063764627,1.0894599678572043,2.2455670135868022e-14,0.81640625,0.3486328125
1180,,0.20459757052525274,0.14970559529946711,1.1264760885118226,1.8668822997919277e-14,0.783203125,0.357421875
1190,,0.20531367205713982,0.14751005501709732,1.173561210296077,2.052549211324639e-14,0.810546875,0.3369140625
1200,,0.204805445329296,0.14246935822179851,1.239267419819774,1.7921807701076764e-14,0.830078125,0.3466796875
1210,,0.20391311122656852,0.1443799252315863,1.151218560283257,1.8494591708800856e-14,0.802734375,0.3251953125
1220,,0.2041296800882745,0.14507748720187377,1.196873349666614,1.6208144852300488e-14,0.81640625,0.3583984375
1230,,0.2026549540403929,0.14256785814802814,1.2847681277093248,3.0117374523117024e-14,0.80859375,0.3564453125
1240,,0.20332808673673908,0.13946657410548033,1.1882403425222068,2.0608840155256214e-14,0.779296875,0.333984375
1250,,0.2025171427381774,0.13690232750813858,1.1640127167101566,1.4470954816381276e-14,0.79296875,0.3583984375
1260,,0.2051144135786476,0.14167693696234496,1.146034329518983,6.558609991907938e-15,0.79296875,0.3291015625
1270,,0.2046775957459698,0.140977668876143,1.1381601245140462,1.3837238646563499e-14,0.798828125,0.373046875
1280,,0.2031284405250606,0.14148914860572043,1.130620281856167,1.723816402121603e-14,0.8125,0.34765625
1290,,0.20350484611214414,0.14047071820380222,1.0975469513691751,1.9223663459688733e-14,0.771484375,0.376953125
1300,,0.2045293323468861,0.1425807397999126,1.1246138685455382,1.9544262042092697e-14,0.7890625,0.3408203125
1310,,0.20233955974869935,0.14518840417133794,1.1189329978333988,2.3115081897173706e-14,0.7890625,0.353515625
1320,,0.20160225500270376,0.1440550079231924,1.1407295983642531,2.883218837290702e-14,0.810546875,0.3349609375
1330,,0.2020991012753833,0.14930825412861817,1.1017574576345084,2.0723223484453435e-14,0.80859375,0.36328125
1340,,0.20103299535443558,0.14262354827055573,1.053296699260249,1.219684075959293e-14,0.796875,0.3603515625
1350,,0.19988883499065666,0.14502312058103628,1.096037822093251,1.5511355221098366e-14,0.78125,0.3447265625
1360,,0.19954457590168603,0.145678099819719,1.1253411687925017,1.2649224116062507e-14,0.828125,0.341796875
1370,,0.20172106830618736,0.14441885222272954,1.1298999523537874,2.7531891154917998e-14,0.794921875,0.3701171875
1380,,0.2012701932138946,0.14470167261653794,1.1929286205185614,2.4401325144501884e-14,0.796875,0.3515625
1390,,0.2003543603402714,0.1418636572140138,1.1205224691957552,2.4642397497554036e-14,0.822265625,0.3671875
1400,,0.20066969377568988,0.13956236680918,1.226994793771125,8.517383846828874e-15,0.76953125,0.357421875
1410,,0.20239121693063736,0.13925622858627143,1.1082487502521563,1.587028712656327e-14,0.8203125,0.365234375
1420,,0.20509559939337724,0.14456537008003129,1.0845808259666516,1.88199472282366e-14,0.796875,0.34765625
1430,,0.20462031291043972,0.1499870970419292,1.1575736161283134,2.3141536430182352e-14,0.76171875,0.34765625
1440,,0.20160707720588028,0.149917890471094,1.102496832136771,1.9739635273574585e-14,0.78515625,0.3818359375
1450,,0.20352508363119673,0.1519021287322437,1.097330120636746,1.63839211295147e-14,0.783203125,0.359375
1460,,0.20239463474988004,0.1457419879922123,1.1001553875015815,1.482844337770406e-14,0.79296875,0.37109375
1470,,0.20361428516708163,0.14217533497673854,1.1708647443844018,1.845610253167762e-14,0.779296875,0.36328125
1480,,0.20205858148984338,0.1464000537929738,1.236958649153536,1.8762877536382394e-14,0.79296875,0.361328125
1490,,0.204867526292562,0.14738047738019996,1.1233358780580835,1.5531467171397972e-14,0.826171875,0.359375
1500,,0.20045510862347757,0.14496507676758752,1.0875681058974982,1.9261583430671414e-14,0.814453125,0.359375
1510,,0.2015264187724063,0.143739261352887,1.1101593058251937,3.2160038521134027e-14,0.822265625,0.369140625
1520,,0.20192751644153117,0.14378652233141864,1.0744821052524223,3.4856286693779603e-14,0.8046875,0.3427734375
1530,,0.20180731708360256,0.14289296446500024,1.1112591793113031,3.026431102254312e-14,0.796875,0.3671875
1540,,0.20146053300443015,0.140481275263875,1.1691262860312253,2.470950961203089e-14,0.794921875,0.3330078125
1550,,0.20197233009011376,0.13761641719408776,1.1952412145126,2.881543744934212e-14,0.798828125,0.345703125
1560,,0.20384292505908447,0.1395154792509529,1.0925518294053458,3.744007599608412e-14,0.794921875,0.3466796875
1570,,0.20160704515952976,0.13633789986726683,1.1757981894290028,3.2611283465322494e-14,0.82421875,0.3408203125
1580,,0.20344422403186765,0.13785345185731995,1.1281138415863639,2.569171546513982e-14,0.791015625,0.337890625
1590,,0.19854860573190772,0.1389697079714114,1.1666939004011774,2.6320688250452973e-14,0.796875,0.3388671875
1600,,0.19970395754694148,0.13766115714150795,1.2030204268067717,3.633053059781677e-14,0.802734375,0.3447265625
1610,,0.20159908431321785,0.14035493649523578,1.1845870670355068,2.3261015509590255e-14,0.796875,0.3564453125
1620,,0.2013121062703977,0.14300527097726135,1.0482164576977564,3.698511765945489e-14,0.80078125,0.3671875
1630,,0.2016168856907907,0.14130366046995665,1.0939101353633376,3.326462369446226e-14,0.796875,0.3525390625
1640,,0.20184117630828202,0.1466039147508508,0.9992305192276932,4.041645490504564e-14,0.810546875,0.326171875
1650,,0.20239190068313057,0.14385497259132032,1.118339624628988,3.6647009211965287e-14,0.8046875,0.3798828125
1660,,0.20315929299420568,0.13740146294397512,1.0663105421591068,3.2454494278653934e-14,0.8046875,0.3603515625
1670,,0.2031858111014654,0.13859691651334008,1.0371051490510017,2.8176462898987786e-14,0.80859375,0.359375
1680,,0.20354572477815214,0.1382420024683967,1.1199686661220343,2.2827768321465047e-14,0.828125,0.3125
1690,,0.20336145154031215,0.13724086706091343,1.051476291627748,1.8539450573687444e-14,0.794921875,0.369140625
1700,,0.2014701731562889,0.13500269041994997,1.0948390151499472,1.9185987434194862e-14,0.814453125,0.3359375
1710,,0.20280884475113203,0.13604402519147446,1.0833208130529075,1.798376985523431e-14,0.787109375,0.34765625
1720,,0.20119688366353752,0.13674826334786455,1.1087428282029517,5.856318034680452e-15,0.78515625,0.341796875
1730,,0.20147509882512488,0.137076905651158,1.1570181408110032,1.0485644470759059e-14,0.810546875,0.337890625
1740,,0.20445594095870545,0.13934860261549498,1.1014187640535023,1.3657288190985217e-14,0.810546875,0.3603515625
1750,,0.20050210740664018,0.1374233244835265,1.0748783574174163,1.1364119281015439e-14,0.802734375,0.3515625
1760,,0.20061887042666926,0.137762233548078,1.0155447708458718,2.1660191001915408e-14,0.78125,0.3134765625
1770,,0.20264834581460547,0.134033891234382,1.1234090219034685,9.807204961326255e-15,0.798828125,0.3447265625
1780,,0.20359100432056726,0.13482342736286348,1.1120598289854624,4.801850106775363e-15,0.783203125,0.3251953125
1790,,0.201690666364422,0.1359298556497893,1.108548500749783,-1.9318314309346718e-15,0.802734375,0.33984375
1800,,0.20159521845776454,0.13836097201928596,1.1272347620021952,-2.7845022294858968e-15,0.814453125,0.3505859375
1810,,0.2012651289963333,0.13478393657832313,1.1147104199648217,1.7478423222638817e-15,0.791015625,0.361328125
1820,,0.2009834577652766,0.13809151689490848,1.0827223688057566,3.5472926679380734e-15,0.798828125,0.330078125
1830,,0.20263932735034432,0.1319493222477905,1.0467951374672195,-7.62223942817053e-15,0.80859375,0.361328125
1840,,0.2057231117748481,0.13398818385015096,0.996443557581808,-9.459907900424835e-15,0.80078125,0.3525390625
1850,,0.20087210113522228,0.13333195631827044,1.0351347200595435,4.0875506104876e-15,0.79296875,0.3642578125
1860,,0.20093486998013638,0.13560772335605142,1.1135965502818348,1.4012770978288902e-15,0.78125,0.3564453125
1870,,0.20186680561505155,0.13165556262978065,1.061877737978647,7.144567056027729e-15,0.75390625,0.3447265625
1880,,0.19789525507506367,0.12852270978438182,1.1436322027161274,7.81625740693681e-15,0.77734375,0.3486328125
1890,,0.19960730875726754,0.12746178186503693,1.0474009558641824,9.082903699997313e-16,0.787109375,0.32421875
1900,,0.20148456202517911,0.13349218151111936,1.099762077489617,1.6535167332576428e-15,0.806640625,0.353515625
1910,,0.20018995080960025,0.13519184909878398,1.1049689575288726,1.829042288719468e-15,0.76171875,0.353515625
1920,,0.20183702627925224,0.1359639580547167,1.1730034806181746,3.514481999693231e-15,0.787109375,0.3623046875
1930,,0.2026790199750451,0.13056651538914762,1.1882404309502521,-1.3535830442612529e-14,0.80859375,0.33984375
1940,,0.20451390145028242,0.1377068115658492,1.0794845084697107,3.3481247288524862e-15,0.828125,0.35546875
1950,,0.2056972965274041,0.1355557990510261,1.1351300519837972,1.456598513679963e-15,0.787109375,0.3544921875
1960,,0.20455248509891732,0.13681115403856334,1.1467816800871296,2.329733628236852e-15,0.830078125,0.369140625
1970,,0.20266385266188797,0.13605807579056878,1.0759151502346933,3.886756368143285e-15,0.763671875,0.3759765625
1980,,0.20194483256976062,0.1384283902372837,1.0447013247665469,3.5949975635274356e-15,0.796875,0.357421875
1990,,0.2012502415523555,0.13467086944383697,1.024351066156006,1.217870747825811e-14,0.77734375,0.3291015625
2000,,0.20234540639322116,0.13777848146442284,1.0051591379482085,1.509447948577769e-14,0.814453125,0.353515625
2010,,0.20212656285368874,0.1292996150644417,0.9761095610923789,1.849475433912673e-14,0.80859375,0.345703125
2020,,0.20373130547276608,0.122695906910093,1.0154198429066064,2.7920184610466525e-14,0.798828125,0.3623046875
2030,,0.20266485719060495,0.12572024638509935,1.0387786960745817,2.3070643160628956e-14,0.78125,0.333984375
2040,,0.20309913798288817,0.1274407162041304,1.0711860881315438,1.0006210270085969e-14,0.80078125,0.3427734375
2050,,0.20098064854796494,0.12686900798417805,1.0475808706149374,2.1121613572733233e-14,0.7890625,0.3408203125
2060,,0.20141234818709897,0.13116745250393144,1.0092321543263791,2.616114790077173e-14,0.79296875,0.3642578125
2070,,0.20212025606429262,0.13366351541006272,1.013817368266288,2.7991714848796256e-14,0.794921875,0.3447265625
2080,,0.20557153114432603,0.13158787995836466,1.033694294200314,2.0444366685690163e-14,0.796875,0.3212890625
2090,,0.20045255465183223,0.12481138637170681,1.0091509050957315,3.228992594139779e-14,0.8125,0.3359375
2100,,0.20407658046392332,0.1264251499256568,1.0447569169652502,2.976351803907207e-14,0.77734375,0.3662109375
2110,,0.2025996109492657,0.12438165733353365,0.9871908208787737,3.9675511140369046e-14,0.814453125,0.30859375
2120,,0.20465166373292668,0.13225950047869203,1.0227787324029483,3.8930664247871505e-14,0.82421875,0.369140625
2130,,0.2005962584701373,0.1322317742260029,1.0110379855064668,3.142007053841267e-14,0.775390625,0.3447265625
2140,,0.20333994585643853,0.12735566009083282,0.9957241133237276,2.942565353707127e-14,0.806640625,0.3271484375
2150,,0.20151144826643547,0.12840025113925363,1.007683342898053,3.4870381322021915e-14,0.796875,0.3408203125
2160,,0.20064066944994324,0.12934383031764182,1.0157315611946172,3.876575709743646e-14,0.798828125,0.3427734375
2170,,0.20054861380900943,0.12680035502683698,1.1109531777575348,3.1836295752429855e-14,0.76953125,0.3623046875
2180,,0.2014910578841235,0.12858296525346474,1.115932267326286,3.1719256127910045e-14,0.8125,0.3203125
2190,,0.19988762623243486,0.1306871720053024,1.1035945391634956,2.373733262901745e-14,0.80859375,0.318359375
2200,,0.20080305929122313,0.13268676777216093,1.159973845860694,2.5794199675494012e-14,0.796875,0.3447265625
2210,,0.2025737744495181,0.12910839147801578,1.0859274842803555,3.40994593672761e-14,0.8203125,0.3623046875
2220,,0.20294738593154293,0.129961038941435,1.091179035367989,3.6175056006282347e-14,0.78515625,0.3427734375
2230,,0.2014534913029777,0.13040342496197857,1.0720715833414627,3.296566849792654e-14,0.802734375,0.3681640625
2240,,0.20187519856992533,0.12840719255660732,1.1561487191744781,1.9323464269666024e-14,0.8203125,0.345703125
2250,,0.201394311718185,0.13147585431803968,1.055413667071266,1.608820498696928e-14,0.849609375,0.3544921875
2260,,0.20129857446742494,0.13274482943982938,1.1069005921940733,1.8390345669916375e-14,0.775390625,0.3427734375
2270,,0.19935104880467827,0.13269380453318164,1.0845586643005922,2.442230445653948e-14,0.814453125,0.341796875
2280,,0.20236428549802654,0.1330962781086299,1.118458036950735,2.104105735131756e-14,0.798828125,0.3564453125
2290,,0.20056039906676398,0.13214893155322854,1.0654821924353224,1.8678201346711276e-14,0.787109375,0.36328125
2300,,0.19922673804773058,0.12456927830325117,1.124843168765506,7.962272334516296e-15,0.79296875,0.3564453125
2310,,0.200891267219703,0.12106601451574985,1.1360324045759758,1.9765114024627994e-14,0.802734375,0.349609375
2320,,0.20267434725621472,0.1228871287729167,1.2023354591874582,2.3450805099883842e-14,0.806640625,0.33203125
2330,,0.20355192416197387,0.1246839186011995,1.185255041590995,2.271116237781423e-14,0.8125,0.359375
2340,,0.20333178476583383,0.12527748852431145,1.244110679237044,1.3040458470003902e-14,0.76171875,0.3505859375
2350,,0.201575298144952,0.11935301103532704,1.1380814793747285,9.312226012005154e-15,0.798828125,0.3544921875
2360,,0.1998914412108536,0.11688841090854991,1.0642524415694214,6.3094061225621445e-15,0.80859375,0.3701171875
2370,,0.20162888382017716,0.11236998368033323,1.177032389339737,-5.686328686561881e-15,0.806640625,0.3623046875
2380,,0.20349961453739426,0.11006282615732961,1.264810488288771,-2.193156680568853e-14,0.791015625,0.3662109375
2390,,0.20361690744998268,0.11264692997167124,1.1438677410000577,-7.97956535916744e-15,0.814453125,0.333984375
2400,,0.20334364768758356,0.11988431424514524,1.1995932835543979,-1.2812288122804327e-14,0.78515625,0.322265625
2410,,0.202949778429162,0.12466342741255074,1.1305441203500455,-7.0945040207132104e-15,0.794921875,0.3486328125
2420,,0.20380327605226245,0.1271979211317088,1.137430827185579,-6.229744367938772e-15,0.806640625,0.35546875
2430,,0.19939898726198219,0.12621366605361667,1.090699927270706,-1.4728886513215578e-14,0.80078125,0.3525390625
2440,,0.20259924130203447,0.1222788473742804,1.1649018240000557,-3.046282844032522e-15,0.787109375,0.3408203125
2450,,0.2011081376640679,0.12237748399496202,1.1122024750846655,-1.0049957827745759e-14,0.78125,0.3671875
2460,,0.20326202926467948,0.12651245518815118,1.1498957079595984,-1.698481307856048e-14,0.828125,0.3798828125
2470,,0.2039492999669702,0.12293449612236365,1.1782647488650664,-7.095615327940008e-15,0.775390625,0.375
2480,,0.20442460126226553,0.12065343381768838,1.2017030859184576,-1.4425635165571382e-14,0.841796875,0.3583984375
2490,,0.20491147026763196,0.11862283476198232,1.1591700745738764,-4.0947063448260046e-15,0.796875,0.326171875
2500,,0.20347197427442906,0.12514385854692742,1.1048105516305524,-1.1066343154342295e-14,0.7890625,0.357421875
2510,,0.20657225056539213,0.12411200731131194,1.1099514090602325,-1.8673268226826467e-14,0.791015625,0.34765625
2520,,0.2068942803069765,0.12685843959064128,1.091471378780158,-6.907939931882767e-15,0.783203125,0.33203125
2530,,0.20388125518833436,0.12227015848639765,1.1659113356612933,-6.138969541047423e-15,0.810546875,0.353515625
2540,,0.20231695969482966,0.12152072783584662,1.0869237548320876,-1.087240649073895e-14,0.806640625,0.357421875
2550,,0.2038559600645554,0.12316274847782062,1.1050855031250828,-6.259424402410563e-15,0.78515625,0.34765625
2560,,0.20388326135127874,0.11943447121144206,1.1262428789009544,-1.1114156470148906e-15,0.75,0.3291015625
